booking_id,listing_id,host_id,guest_name,guest_count,checkin_date,checkout_date,nights_booked,booking_status,booking_amount,booking_date,cleaning_fee,service_fee,created_at
5107c061-1b12-46cd-96a1-8026cc952b60,200833,100277,Christopher Wolfe,1,2026-02-07,2026-02-08,1,completed,309,2023-11-06,27.77,30.9,2025-12-27
e70175ab-f6f3-43c8-8486-51e3b15fa53a,200834,100278,Sean George,1,2026-04-07,2026-04-11,4,completed,360,2024-03-23,37.84,36.0,2026-02-19
1f164fa6-1063-489d-97ec-5e0e30699dbe,200834,100278,Robert Andrews,1,2024-12-21,2024-12-30,9,completed,810,2023-12-13,23.49,81.0,2024-11-02
c407e1be-d7c9-496f-82ba-9006166586d1,200834,100278,Crystal Soto,2,2026-01-28,2026-02-07,10,cancelled,900,2025-01-13,76.35,90.0,2025-12-24
e83946f3-b9fe-4bb5-b4ca-fac04e4767f5,200834,100278,Morgan Haynes,1,2025-01-14,2025-01-17,3,cancelled,270,2023-08-20,34.14,27.0,2025-01-09
a74893f8-e06d-4d87-8b0c-501ef8dccf9e,200835,100279,Erin Roth,1,2026-04-24,2026-04-27,3,completed,1464,2025-05-05,82.57,146.4,2026-04-17
deb4b9c6-3a83-4250-8572-49c6b860b22f,200835,100279,Charles Rodriguez,2,2025-09-11,2025-09-17,6,completed,2928,2024-06-04,60.91,292.8,2025-07-25
b0031768-a8f6-4959-b367-f45561a46d6e,200835,100279,Christopher Vega,2,2024-07-11,2024-07-13,2,confirmed,976,2024-05-03,63.07,97.6,2024-05-26
ff8a1be5-0f02-4701-a081-026ae2a1e99f,200836,100279,Felicia Mcfarland,9,2026-01-20,2026-02-03,14,cancelled,5376,2024-11-13,53.37,537.6,2025-12-23
cd5b304a-fc4d-4790-8c75-1fd6faa95d84,200836,100279,Alexander Le,5,2026-01-12,2026-01-20,8,completed,3072,2024-10-03,91.49,307.2,2025-12-17
0f43d9cd-8627-4c8c-8fbc-80ee50eb55b3,200836,100279,Marissa Brown,10,2024-08-09,2024-08-11,2,completed,768,2024-02-09,28.78,76.8,2024-06-21
40336362-fad0-480d-8efa-e4ab71fa592b,200836,100279,Peggy Garcia,9,2025-08-13,2025-08-19,6,completed,2304,2024-05-26,62.98,230.4,2025-07-27
6fd165f7-970a-4fde-af3c-fc78cbd048bf,200836,100279,Raymond Cummings,5,2024-11-11,2024-11-18,7,confirmed,2688,2023-12-09,80.01,268.8,2024-10-22
8e330206-c5ee-43e9-a6ca-d5aef71a7571,200836,100279,David Stewart,11,2025-05-06,2025-05-20,14,confirmed,5376,2024-12-19,20.08,537.6,2025-03-13
d335e36d-f2ce-4444-9aa6-ad5c5a7df685,200836,100279,Eric Owens,3,2026-02-06,2026-02-19,13,cancelled,4992,2023-09-08,65.6,499.2,2026-01-12
94fe9c11-28c7-4db6-91f0-a8b8fa3d865d,200837,100279,Kimberly Campbell,8,2024-06-19,2024-06-28,9,completed,2979,2023-11-22,55.38,297.9,2024-04-21
b7d5d108-9a1c-4985-9099-6b1851757ba5,200837,100279,Cynthia Hickman MD,4,2026-02-05,2026-02-14,9,completed,2979,2024-01-31,86.55,297.9,2026-01-05
b06b8e4d-19cb-4b9f-8906-0d5f9d9f882a,200837,100279,Alexandra Levy,7,2024-08-30,2024-09-08,9,completed,2979,2024-01-13,71.02,297.9,2024-08-09
7c22f68f-4f94-4b81-afba-5187a4ef8684,200837,100279,Robert Peterson,7,2025-05-25,2025-05-30,5,confirmed,1655,2024-12-12,79.91,165.5,2025-03-30
4cf7add5-ad11-450a-b8e4-b73d2837ec05,200838,100279,Kristen Frazier,2,2026-04-26,2026-05-09,13,confirmed,4888,2024-05-30,67.66,488.8,2026-03-09
7b7862f9-63a6-460d-afcc-4ff348037647,200838,100279,Thomas Weiss,4,2026-04-18,2026-04-30,12,confirmed,4512,2025-06-18,43.7,451.2,2026-04-09
1672325f-80fc-4f45-8e26-540dc327df12,200838,100279,Ryan Ryan,10,2024-08-27,2024-08-30,3,confirmed,1128,2024-04-08,31.27,112.8,2024-08-19
8b59d1a0-819b-4dc5-a2eb-01dc78c819b4,200838,100279,James Wallace,3,2025-08-02,2025-08-09,7,completed,2632,2023-07-16,34.32,263.2,2025-06-11
29267a6a-e06f-428d-9fb7-f93cd3518193,200838,100279,Katherine Stevenson,1,2025-03-19,2025-03-23,4,completed,1504,2024-12-04,44.45,150.4,2025-03-07
231874e4-3dfc-41bb-b8f5-450cbc0d1078,200838,100279,Amanda Miles,5,2026-02-08,2026-02-10,2,completed,752,2023-09-14,33.05,75.2,2026-02-05
48a23e7e-0992-4f56-b9db-7993a5711e75,200838,100279,Jack Bryan,4,2025-12-01,2025-12-06,5,completed,1880,2023-10-26,83.67,188.0,2025-10-27
0adb3c54-0296-438c-b740-8ffa7855988e,200839,100280,Randy Lopez,8,2026-02-08,2026-02-10,2,cancelled,786,2023-10-10,95.01,78.6,2026-01-20
6c674d69-2a7f-4bb1-8949-13fe38c55892,200839,100280,Whitney Bennett,2,2025-07-01,2025-07-11,10,confirmed,3930,2024-10-29,27.2,393.0,2025-05-12
089e9957-30ba-48d2-96d4-5bcb462df385,200839,100280,Lance Velasquez,8,2025-07-10,2025-07-24,14,completed,5502,2024-12-30,32.27,550.2,2025-05-31
510739a5-cc98-4713-af0d-6e163be464ea,200839,100280,Gregory Love,10,2025-02-04,2025-02-17,13,completed,5109,2024-10-18,68.75,510.9,2025-01-08
50bf4f44-830e-466c-a465-7d3dd6fc537c,200840,100281,Sheila Clayton,1,2025-02-01,2025-02-11,10,completed,4820,2025-01-12,72.14,482.0,2025-01-14
04e3bd7e-18c6-432e-a9e3-3cc17ec95584,200840,100281,Tara Richardson,2,2025-03-03,2025-03-12,9,completed,4338,2023-07-04,28.87,433.8,2025-01-17
f274da67-0301-4624-b6c4-029417d28855,200840,100281,Todd Reyes MD,1,2025-11-14,2025-11-23,9,confirmed,4338,2024-07-27,37.55,433.8,2025-11-12
0703fe49-3766-486e-89f9-6554dfeeec09,200840,100281,Adam Medina,4,2025-04-17,2025-04-24,7,cancelled,3374,2024-11-02,21.67,337.4,2025-03-20
5a41d849-4ddc-4c24-a66c-5e12b809f9f5,200841,100281,Matthew Griffith,3,2025-02-20,2025-03-04,12,completed,3504,2024-06-01,76.5,350.4,2025-01-03
65f87cf0-5077-4973-a35c-5f6e2ba2aa03,200841,100281,Sabrina Jenkins,6,2024-09-10,2024-09-11,1,completed,292,2023-09-25,94.9,29.2,2024-09-09
42849c2c-d9ec-4e07-850a-6ef7cec5240b,200841,100281,Mary French,9,2026-06-11,2026-06-23,12,completed,3504,2023-09-26,46.93,350.4,2026-05-31
cc54dacb-961b-4e37-a1db-8a301e6216c5,200841,100281,Kayla Grimes,4,2024-09-19,2024-09-28,9,completed,2628,2023-09-17,89.84,262.8,2024-08-24
5b8084d0-0feb-49a2-ae08-945f72b54035,200841,100281,Stacey French MD,1,2024-07-07,2024-07-08,1,completed,292,2023-06-19,46.13,29.2,2024-06-16
70484176-914f-423e-821d-9f0beb518e00,200841,100281,Leah Richard,4,2025-09-16,2025-09-19,3,completed,876,2023-06-23,90.9,87.6,2025-08-29
b0c3a3f8-6617-43d3-8331-d077c3b51dfe,200842,100281,Martha Williams,1,2026-03-11,2026-03-15,4,completed,396,2024-04-17,94.83,39.6,2026-02-03
9bf3c961-5fc7-4640-9f9c-83072a400484,200842,100281,Mr. Christopher Johnson DVM,1,2024-09-30,2024-10-09,9,completed,891,2024-07-28,93.99,89.1,2024-08-16
b4d332dc-2f99-4f9b-bac1-c0123ea381bc,200842,100281,John Simpson,1,2025-06-10,2025-06-24,14,completed,1386,2023-07-26,72.8,138.6,2025-04-19
434dd7a5-6310-4de6-a4d7-746b5a1e5a1c,200843,100281,Kevin Anderson,10,2024-08-21,2024-08-31,10,completed,4590,2024-04-12,25.0,459.0,2024-07-02
91cd3a81-d6e3-4774-b786-35a6a63eb866,200843,100281,Tyler Garcia,9,2025-07-15,2025-07-23,8,cancelled,3672,2024-03-04,75.8,367.2,2025-06-19
455526a7-a6d4-4ddd-84ba-af90591b35a3,200843,100281,Patricia Greene,8,2025-05-14,2025-05-17,3,completed,1377,2024-04-24,80.5,137.7,2025-03-22
078e6a8c-ab52-449d-8bcf-85cc08979f10,200844,100281,Victor Cole,1,2025-02-09,2025-02-13,4,cancelled,536,2024-10-23,34.18,53.6,2024-12-16
5d6265d8-c3a6-4834-ba4f-e6f15418debb,200844,100281,Heidi Dominguez,1,2025-02-18,2025-02-27,9,completed,1206,2024-08-28,90.56,120.6,2024-12-23
2bf622dd-0e35-49eb-bf01-80c3a97f887a,200844,100281,Kevin Jackson,1,2025-12-01,2025-12-10,9,completed,1206,2023-08-14,73.85,120.6,2025-10-22
a668bfa4-bfbc-40fe-ada1-6b903d62df81,200844,100281,Stephanie Wilson,1,2025-03-19,2025-03-23,4,cancelled,536,2023-11-23,52.6,53.6,2025-03-05
06014995-1fcf-440c-b399-6e36672cc98d,200844,100281,Scott Daniel,1,2025-03-30,2025-04-11,12,cancelled,1608,2024-09-01,70.8,160.8,2025-03-24
62c0815f-d2f9-45a0-8bc7-57509ea1a7a1,200844,100281,Julia Campbell,1,2026-06-12,2026-06-23,11,cancelled,1474,2025-09-19,34.16,147.4,2026-05-08
5f7b00f8-9d07-4d3c-8542-521241afdc0e,200845,100281,Carrie Williams,1,2026-02-14,2026-02-22,8,cancelled,1440,2025-07-27,54.72,144.0,2026-02-07
14b22476-6720-4bd9-a0c7-5dd026c76fe9,200845,100281,John Baker,1,2025-03-21,2025-03-26,5,completed,900,2025-03-08,20.07,90.0,2025-01-30
eefe08f1-17f1-43ea-8387-58143b25a925,200845,100281,Margaret Lopez,1,2025-12-30,2026-01-01,2,confirmed,360,2025-10-05,73.11,36.0,2025-12-17
2890c5cf-26ab-41a7-8d1e-1a69afd31d8d,200845,100281,Monica Burns,1,2024-09-18,2024-10-01,13,completed,2340,2024-07-07,92.01,234.0,2024-09-07
7a41407a-e3ef-4308-b017-cc18f977afc6,200845,100281,Terri Campbell,1,2025-01-06,2025-01-18,12,completed,2160,2024-06-02,27.93,216.0,2024-11-28
1b887f4d-864e-421d-aaf5-3740fdac21cb,200845,100281,Scott Mendez,1,2025-10-01,2025-10-10,9,completed,1620,2024-11-16,47.95,162.0,2025-08-07
82975eea-10aa-424c-bf13-15ff2a2f0215,200846,100281,Cindy Young,1,2025-11-07,2025-11-10,3,completed,852,2025-02-07,62.27,85.2,2025-10-08
4f0441c7-3d8f-465a-8e04-a629d5e07230,200846,100281,Julie Martinez,1,2025-09-29,2025-10-05,6,completed,1704,2024-12-13,52.48,170.4,2025-08-14
94cc3114-a1f8-4e41-ac58-183b3ed94538,200846,100281,Sarah Carr,4,2024-10-07,2024-10-15,8,confirmed,2272,2023-08-04,27.6,227.2,2024-09-05
f4cb81da-285c-402e-96e6-1b1394c306f6,200846,100281,David Bowman,3,2025-12-10,2025-12-11,1,completed,284,2023-12-26,86.04,28.4,2025-11-12
86125816-597e-4634-a93f-a5cea2884225,200847,100282,John Ray,1,2024-10-10,2024-10-13,3,completed,1122,2024-09-01,88.5,112.2,2024-10-09
468ef0f7-a8eb-44e5-81a4-72c1c0f89170,200847,100282,Laura Clark,1,2025-05-09,2025-05-23,14,completed,5236,2023-12-20,81.63,523.6,2025-04-21
64660672-d575-4b07-a074-eb241dbf7fd6,200848,100282,Mark Sanchez,8,2025-11-25,2025-12-05,10,completed,3870,2025-10-27,68.54,387.0,2025-11-16
b5f7018b-17b9-4ff9-ac61-8e8cfa8431aa,200848,100282,Amanda Davidson,8,2025-06-23,2025-06-30,7,completed,2709,2024-08-02,93.46,270.9,2025-06-15
89d87a5a-4a0a-4d78-b98b-edb668888ab0,200848,100282,Nancy Logan,6,2024-09-27,2024-10-09,12,confirmed,4644,2024-04-03,97.59,464.4,2024-09-19
dc134d32-6bdb-43b8-948b-665182bbd532,200848,100282,Ryan Thompson,4,2024-12-14,2024-12-21,7,confirmed,2709,2024-12-04,63.28,270.9,2024-11-06
a8dc6a50-0725-4065-a97e-5cf4037514ce,200848,100282,Kyle Hill,8,2024-10-28,2024-11-02,5,completed,1935,2024-08-17,34.26,193.5,2024-10-05
61a62cb1-1f00-4973-84ec-265deba542de,200848,100282,Jonathan Wilson,3,2025-07-03,2025-07-14,11,cancelled,4257,2024-08-24,76.12,425.7,2025-07-01
bbe9587f-10ca-4544-8fb5-35c4d9ab649c,200848,100282,Scott Lawrence,7,2024-10-17,2024-10-24,7,completed,2709,2024-01-29,62.71,270.9,2024-09-23
8bdbdc85-ed4e-483f-affe-4e68dbea8e23,200848,100282,Jesse Duncan,6,2026-01-17,2026-01-30,13,cancelled,5031,2024-02-29,65.98,503.1,2026-01-06
692f6764-1141-4fbd-bde6-f788947bfb9f,200849,100283,Kent Miller,1,2026-02-28,2026-03-02,2,completed,642,2025-06-01,55.86,64.2,2026-02-19
b4a460b1-bffd-433c-abe7-f79fcb71cbee,200849,100283,Taylor Smith,1,2025-07-18,2025-07-23,5,confirmed,1605,2023-12-24,47.47,160.5,2025-06-08
837c9d8f-3a91-4278-94c9-e45134398c53,200849,100283,Melissa Shepherd,1,2025-08-31,2025-09-04,4,completed,1284,2025-04-30,73.69,128.4,2025-07-23
f6c1e178-c7e0-4899-9bfb-8f34a287016a,200849,100283,Maria Brown,1,2025-04-03,2025-04-14,11,completed,3531,2024-02-25,81.12,353.1,2025-02-21
775afdc5-f7ee-4af1-9a45-c6cfbcfe8351,200849,100283,Kathleen Olson,1,2025-06-26,2025-07-08,12,completed,3852,2025-04-04,66.35,385.2,2025-06-06
410d01c2-a32b-4ba1-9134-5910c62a59da,200849,100283,Eric Jones,1,2025-08-27,2025-09-06,10,completed,3210,2023-12-30,41.45,321.0,2025-08-25
38134254-6937-47d1-a7f0-86f98d9942c9,200849,100283,Eric Flores,1,2025-11-18,2025-11-26,8,completed,2568,2024-12-12,53.84,256.8,2025-11-08
c725ba8e-6ad7-4c4c-a1d6-003049a33f6f,200850,100283,Melissa Jones,8,2024-12-26,2024-12-31,5,completed,1485,2024-02-29,65.93,148.5,2024-12-21
24e7477a-2bcf-4536-b1aa-38751df1947d,200850,100283,Scott Taylor,1,2025-07-06,2025-07-13,7,completed,2079,2024-06-08,64.99,207.9,2025-06-04
655138ee-380f-45e8-985b-a91cfc2b9a40,200850,100283,Devon Johnson,10,2024-10-17,2024-10-26,9,completed,2673,2023-11-11,56.58,267.3,2024-08-27
9e8dd75e-3969-4cdb-9686-caec43573b96,200850,100283,Sarah Hayes,8,2025-04-08,2025-04-19,11,completed,3267,2024-03-17,40.39,326.7,2025-02-23
ceae0fc1-8e3f-4112-8563-a2deaa85db95,200850,100283,Logan Gonzalez,10,2025-05-07,2025-05-13,6,completed,1782,2024-09-07,88.05,178.2,2025-03-24
d45e50e9-20fa-4b24-85ab-8c6b2cc91183,200851,100283,James Serrano,5,2024-09-02,2024-09-07,5,completed,1730,2024-06-09,26.02,173.0,2024-08-07
6320ae80-9d96-4308-9e88-ca77a685c82b,200851,100283,Kimberly Nguyen,10,2024-06-20,2024-06-29,9,cancelled,3114,2023-11-20,84.16,311.4,2024-06-07
52947d0b-2f0a-4f2f-9645-de9e96ba45ad,200851,100283,Crystal Livingston,2,2025-09-04,2025-09-18,14,completed,4844,2024-08-14,52.88,484.4,2025-08-15
7acb22dd-7b32-4914-86a6-cbe8c9cb8642,200851,100283,Amy Love,8,2025-01-09,2025-01-13,4,cancelled,1384,2023-06-30,61.52,138.4,2024-12-21
fb948dfe-cc52-4f6f-8b0e-34f2a862062d,200852,100284,John Goodman,2,2025-02-04,2025-02-15,11,confirmed,4246,2024-06-20,51.89,424.6,2025-01-13
e5b8efd7-e9f5-4391-ad47-4614fbdc51bf,200853,100284,Hannah Skinner,7,2025-01-05,2025-01-15,10,completed,2640,2023-10-12,62.66,264.0,2024-12-01
cd2a11c0-9024-4898-87da-d62d317d2c2d,200853,100284,April Rosales,7,2024-09-14,2024-09-21,7,confirmed,1848,2023-08-12,66.74,184.8,2024-08-26
eb43b599-5a6f-43a5-9671-f6fcbf0316e5,200853,100284,Margaret Perry,3,2025-07-14,2025-07-15,1,completed,264,2025-05-12,45.28,26.4,2025-06-27
93383341-f376-4de3-aee1-b07b9ac35d00,200853,100284,Ashley Chung,2,2026-06-15,2026-06-28,13,cancelled,3432,2026-02-17,73.03,343.2,2026-05-07
b06bce9a-f4f3-4ad3-a6e2-e973c55506b0,200854,100284,Jerome Ashley,4,2025-09-15,2025-09-24,9,completed,2277,2024-05-09,90.07,227.7,2025-07-25
f06be149-8da0-4920-bae5-0fb6d859a4c5,200854,100284,Jonathan Walters,1,2025-08-01,2025-08-07,6,confirmed,1518,2023-09-04,86.86,151.8,2025-07-21
4f16493a-2101-42c9-8c2b-4729fe930ce2,200854,100284,Jonathan Wyatt,4,2024-08-25,2024-08-26,1,completed,253,2024-02-05,31.16,25.3,2024-08-14
079d27a6-997f-4e73-8ad1-3c4b7b33a658,200854,100284,Anthony Davis,4,2025-06-07,2025-06-15,8,completed,2024,2025-03-29,52.02,202.4,2025-06-04
11bb3d2f-bc80-42d3-8b80-7a17807cde1d,200854,100284,Timothy Mcdaniel,1,2025-05-03,2025-05-12,9,completed,2277,2024-04-11,21.45,227.7,2025-03-25
9032a146-0872-4858-b68e-5af3029e44fc,200854,100284,Todd Kerr,3,2024-11-09,2024-11-18,9,completed,2277,2024-01-24,62.77,227.7,2024-10-28
e7c2e9bd-6eb8-41a2-a745-afcd4286c55a,200854,100284,April Thompson MD,5,2025-05-06,2025-05-11,5,confirmed,1265,2023-12-14,28.35,126.5,2025-04-13
9b5b0ffe-97ae-43a0-9b96-b09ba2892b5d,200854,100284,Rebecca Dean,5,2025-03-09,2025-03-13,4,cancelled,1012,2024-12-09,90.18,101.2,2025-03-08
5c1af08b-c381-4e57-8736-6aa5e08a1f22,200854,100284,David Mitchell,2,2024-10-26,2024-11-05,10,completed,2530,2024-07-02,89.99,253.0,2024-09-20
40ae3344-d5c3-41f9-bc91-d0ef738f161d,200855,100285,Nicole Sanchez,2,2026-03-28,2026-04-10,13,completed,3393,2024-09-18,58.6,339.3,2026-03-25
0375f571-7116-4521-af30-4c949d786921,200855,100285,James Brown,3,2024-12-11,2024-12-22,11,completed,2871,2024-10-14,64.09,287.1,2024-10-19
754826e4-193b-455e-9e46-c255e4e0037c,200855,100285,Timothy Kennedy,3,2026-06-06,2026-06-16,10,confirmed,2610,2023-09-03,57.9,261.0,2026-04-28
6ff525f0-639f-4a54-b178-44f63089bf75,200855,100285,Jennifer Flynn,3,2025-12-28,2026-01-11,14,completed,3654,2024-07-10,99.59,365.4,2025-11-03
f2cf442d-41a0-4423-9929-9c91d965125f,200856,100285,Sarah Jones,4,2026-06-06,2026-06-15,9,confirmed,4329,2025-05-03,98.74,432.9,2026-05-14
cdb5f814-45b9-46d4-bff7-25df1cbb61e7,200856,100285,Heather Myers MD,2,2025-09-09,2025-09-13,4,completed,1924,2023-10-11,94.04,192.4,2025-09-08
c9eddb4c-f6d8-46d3-8c27-3e939b84ceb6,200856,100285,Nancy Singh,3,2025-01-04,2025-01-12,8,completed,3848,2023-06-18,93.22,384.8,2024-11-14
2b6ba59b-67cb-44bc-a58f-20609626284a,200856,100285,Eddie Rodriguez,2,2026-05-26,2026-05-27,1,completed,481,2024-11-23,23.67,48.1,2026-05-25
d1da4aa7-b0a7-49ae-bb31-0dd970dcb74b,200856,100285,Jose Whitehead,4,2025-04-23,2025-04-29,6,completed,2886,2024-03-06,80.78,288.6,2025-03-07
e5b3639d-72cc-481a-b514-08b79b7820f8,200856,100285,Ronald Rice,5,2025-05-21,2025-05-28,7,cancelled,3367,2024-03-04,91.09,336.7,2025-05-14
f91bf72f-0236-413a-b6f7-b08d1e8ca67b,200856,100285,Daniel Gonzalez,3,2025-01-12,2025-01-25,13,confirmed,6253,2024-04-17,71.6,625.3,2024-12-04
9bf1c582-d0f5-44fb-b98d-989285997d5d,200857,100285,Alexandria Holmes,6,2025-03-23,2025-03-24,1,completed,161,2024-09-23,50.99,16.1,2025-01-23
3807588b-7075-4cb6-906a-91fd32050043,200857,100285,Erin Jordan,5,2026-02-28,2026-03-02,2,confirmed,322,2024-10-26,81.38,32.2,2026-01-23
63259453-e1eb-4d09-95b8-b4fb28524ecc,200857,100285,Matthew Garcia,8,2025-08-19,2025-08-23,4,completed,644,2025-01-17,98.3,64.4,2025-06-27
48e44286-c740-43b0-87a0-c077c308ba38,200857,100285,Christopher Brown,5,2026-01-02,2026-01-13,11,completed,1771,2024-11-10,54.56,177.1,2025-11-08
ecd46200-10b3-434e-9c28-18025a498e6c,200857,100285,Elizabeth Thompson,9,2024-11-02,2024-11-12,10,completed,1610,2023-08-23,80.89,161.0,2024-10-29
dfc20b52-13ab-4ac9-81df-2486ffc09d70,200858,100285,Audrey Jennings,1,2026-03-11,2026-03-23,12,completed,2712,2024-08-30,72.29,271.2,2026-01-11
a62aaa90-2eef-4ce9-a686-54bf6c9295a7,200858,100285,Susan Nelson,3,2024-10-19,2024-10-28,9,completed,2034,2023-09-13,53.16,203.4,2024-09-18
cbb3534b-bb85-4270-beba-ac99f68004aa,200858,100285,Adam Miller,1,2025-01-28,2025-02-08,11,cancelled,2486,2024-07-20,22.5,248.6,2024-12-07
254a9b64-c4ca-47eb-b4af-62ccc68b9b91,200858,100285,Jennifer Ray,4,2025-03-25,2025-04-05,11,completed,2486,2023-11-12,54.22,248.6,2025-02-04
7b25dfd8-9bc3-427d-89f0-3062e4c1adbb,200858,100285,Scott Gutierrez,1,2025-09-10,2025-09-22,12,confirmed,2712,2024-02-11,38.47,271.2,2025-09-02
26709d6c-932c-438e-a9d2-de98138c389a,200858,100285,Sandra Hoover,5,2024-06-21,2024-06-26,5,completed,1130,2023-06-29,30.52,113.0,2024-06-01
65fea44a-7be5-4776-9718-1df96537913e,200858,100285,Steve Hernandez,7,2024-09-08,2024-09-18,10,completed,2260,2024-07-15,58.72,226.0,2024-09-05
b3247485-36a7-4165-91ce-81051985e403,200858,100285,Eric Montgomery,7,2025-11-01,2025-11-12,11,completed,2486,2025-08-07,64.69,248.6,2025-10-10
f38e5353-977b-4ea6-98ef-161f7d280dfe,200858,100285,Jeanne Cox,6,2025-07-20,2025-07-27,7,confirmed,1582,2024-02-03,33.19,158.2,2025-05-28
b627b225-1d83-48e2-9695-a8b8f9057104,200858,100285,Joshua Ford,3,2025-08-13,2025-08-14,1,completed,226,2023-12-28,82.99,22.6,2025-07-19
a12da9e0-eb79-4cd5-bded-cb43e5c6a725,200859,100285,Joyce Barnett,6,2024-12-26,2024-12-29,3,completed,981,2024-10-01,92.81,98.1,2024-12-18
a253af30-7899-45bc-b3e3-fde31df3f423,200859,100285,Emily Nelson,7,2024-09-04,2024-09-14,10,completed,3270,2023-09-22,89.78,327.0,2024-07-27
f09eeb5e-35cc-4090-9979-23a4922aa62a,200859,100285,Cheryl Hernandez,7,2026-05-23,2026-05-26,3,completed,981,2023-12-11,81.45,98.1,2026-05-02
56c0c3fb-e310-490e-9062-94def5e08ccd,200860,100285,Stephanie Garcia,2,2025-08-25,2025-08-28,3,confirmed,1011,2023-09-21,29.99,101.1,2025-07-01
51b9d8ae-0989-480b-bbba-068f58c19620,200860,100285,Chad Garcia,2,2025-07-23,2025-07-24,1,completed,337,2024-04-25,37.24,33.7,2025-07-01
2656cf0e-96b2-47d7-990c-5f54b5bd9fca,200860,100285,Patricia Eaton,6,2026-03-22,2026-04-02,11,completed,3707,2024-06-18,43.59,370.7,2026-02-08
0c6f4294-0cf9-45b0-858a-c78a32a1112a,200860,100285,David Espinoza,3,2025-01-28,2025-02-10,13,completed,4381,2023-06-27,59.91,438.1,2025-01-26
0a519944-4484-49b2-90aa-e8171501f7a3,200861,100286,Stanley Mcdowell,7,2026-01-02,2026-01-10,8,completed,3456,2024-07-13,44.29,345.6,2025-11-05
e88047fa-2391-40a8-aa23-91673d49d794,200861,100286,James Bass,6,2025-04-19,2025-04-24,5,completed,2160,2024-10-19,49.79,216.0,2025-03-06
68862be5-a4f9-4b93-85c2-80e977643ff1,200861,100286,Mrs. Whitney Edwards DVM,7,2024-12-22,2024-12-26,4,completed,1728,2023-12-31,46.1,172.8,2024-11-13
0ab07397-d711-4807-b8d0-fff4bcf4b160,200861,100286,Jeff Marsh,4,2024-10-18,2024-10-20,2,completed,864,2024-05-31,62.75,86.4,2024-08-24
5cc5e11e-efad-41cd-b480-79a7a35964ef,200861,100286,Eric Taylor,8,2025-06-20,2025-06-26,6,completed,2592,2025-05-31,86.43,259.2,2025-06-19
1e247dab-76ea-49bd-8f21-913293299bf3,200861,100286,Willie Peck,6,2026-01-06,2026-01-09,3,confirmed,1296,2025-12-20,78.29,129.6,2025-12-18
048b4372-fb8d-4833-8252-d4b9c0655ed0,200861,100286,Margaret Browning,3,2026-01-21,2026-01-25,4,cancelled,1728,2025-04-10,76.12,172.8,2026-01-14
0adae8c9-bf5f-4a07-914e-00a0135332df,200861,100286,John Williams,10,2025-12-19,2026-01-02,14,completed,6048,2025-10-02,24.51,604.8,2025-10-22
21ef2f31-4b37-48a3-8b7c-1e9c6f16e058,200861,100286,Sharon Tucker,7,2025-12-13,2025-12-25,12,completed,5184,2024-01-12,30.22,518.4,2025-11-27
7c0d407c-7395-4134-99a6-e9841049ad66,200861,100286,Matthew White,2,2024-08-14,2024-08-17,3,confirmed,1296,2024-01-30,94.34,129.6,2024-08-08
50e7f10e-70e3-4343-bd3c-866e4843d0c2,200862,100286,Alicia Wall,1,2026-04-02,2026-04-15,13,cancelled,4121,2023-08-12,93.85,412.1,2026-03-02
3c4fd604-3890-4e67-8e0a-f48b38f87436,200862,100286,Sarah Smith,1,2026-05-03,2026-05-14,11,completed,3487,2026-04-28,59.57,348.7,2026-04-23
5d3b89d9-50ff-4eaa-b99d-aaad833fb3b8,200862,100286,Linda Roy,1,2026-03-11,2026-03-18,7,completed,2219,2024-01-28,62.89,221.9,2026-01-20
d077aee3-1567-41ff-91cc-ac70a5926877,200862,100286,Regina Taylor,1,2025-01-23,2025-02-01,9,completed,2853,2024-01-18,69.4,285.3,2024-12-07
bdd74e73-b5ca-4425-916d-ee1607f625ce,200862,100286,Dylan Brown,1,2024-11-06,2024-11-15,9,completed,2853,2024-08-04,64.33,285.3,2024-10-16
df38331a-3f0b-4a57-88bf-9aba7c133072,200862,100286,Linda Washington,1,2025-09-20,2025-09-23,3,completed,951,2025-04-22,33.62,95.1,2025-09-08
36742cfc-a76c-4ef3-9949-b2cab8957653,200862,100286,Nicole Reeves,1,2026-01-22,2026-02-05,14,completed,4438,2025-12-06,77.02,443.8,2025-12-30
d7e09067-6dd1-4c8b-9db5-05ff2f2eb42b,200862,100286,Cody Peters,1,2025-08-18,2025-08-24,6,completed,1902,2023-11-25,29.25,190.2,2025-08-11
0d98fbf2-cfe5-4aba-9288-bbd74dfdab6c,200863,100287,Rebecca Dixon,8,2026-03-04,2026-03-13,9,completed,702,2024-04-09,49.46,70.2,2026-02-11
019ca138-0168-43b2-a158-40d7e5ba6f7d,200863,100287,Corey Lambert,2,2026-05-23,2026-05-25,2,completed,156,2024-03-02,24.38,15.6,2026-04-24
a0b50578-6792-4941-b73d-ee1f46b32ab1,200863,100287,Kirsten Simmons,11,2026-02-10,2026-02-11,1,completed,78,2023-07-21,23.77,7.8,2026-01-07
c82bd5b4-9f2c-4424-96c8-ed7232c2b243,200863,100287,Nancy Williams,2,2025-06-23,2025-06-28,5,completed,390,2023-11-05,40.67,39.0,2025-05-15
00b71b46-3ee2-4bd5-a480-d1f93afd500d,200863,100287,Heather Sloan,5,2025-11-04,2025-11-12,8,completed,624,2024-06-10,57.73,62.4,2025-10-15
